# KAPUTNIK Flight Data v2
# Sample rate: 500 Hz
# Samples: 3250
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1783350000000
epoch_ms,ax,ay,az,gx,gy,gz
1783350005182,-196,-501,1911,-199,-541,-137
1783350005184,-218,-428,1900,-208,-552,-162
1783350005186,-203,-435,1929,-183,-566,-132
1783350005188,-178,-459,1855,-204,-554,-142
1783350005190,-200,-428,1882,-212,-564,-133
1783350005192,-205,-493,1857,-229,-554,-136
1783350005194,-265,-460,1867,-243,-567,-126
1783350005196,-239,-401,1858,-238,-573,-136
1783350005198,-216,-470,1870,-222,-563,-154
1783350005200,-207,-410,1886,-260,-570,-140
1783350005202,-271,-462,1817,-256,-583,-159
1783350005204,-252,-523,1864,-263,-606,-152
1783350005206,-256,-470,1833,-244,-571,-139
1783350005208,-259,-499,1867,-281,-582,-124
1783350005210,-276,-491,1791,-259,-588,-127
1783350005212,-310,-465,1827,-274,-591,-129
1783350005214,-315,-484,1902,-271,-592,-106
1783350005216,-307,-499,1818,-295,-573,-127
1783350005218,-287,-535,1816,-291,-615,-111
1783350005220,-242,-445,1867,-283,-585,-128
1783350005222,-302,-456,1830,-315,-598,-127
1783350005224,-301,-485,1824,-302,-602,-115
1783350005226,-296,-473,1834,-338,-603,-115
1783350005228,-310,-519,1826,-313,-596,-125
1783350005230,-339,-499,1827,-327,-611,-128
1783350005232,-338,-450,1762,-309,-618,-132
1783350005234,-343,-487,1711,-325,-607,-88
1783350005236,-319,-464,1778,-342,-610,-97
1783350005238,-335,-543,1789,-352,-626,-95
1783350005240,-343,-516,1761,-358,-608,-109
1783350005242,-383,-519,1748,-350,-628,-99
1783350005244,-373,-515,1757,-354,-612,-107
1783350005246,-403,-508,1774,-374,-625,-104
1783350005248,-419,-512,1770,-368,-622,-85
1783350005250,-418,-507,1743,-376,-610,-92
1783350005252,-370,-487,1780,-383,-623,-108
1783350005254,-412,-520,1715,-396,-641,-74
1783350005256,-428,-533,1720,-389,-647,-95
1783350005258,-406,-450,1762,-400,-639,-106
1783350005260,-363,-474,1735,-398,-623,-98
1783350005262,-368,-512,1660,-409,-633,-88
1783350005264,-393,-523,1749,-405,-614,-89
1783350005266,-413,-559,1740,-442,-628,-71
1783350005268,-445,-532,1762,-432,-639,-72
1783350005270,-467,-472,1720,-424,-624,-68
1783350005272,-466,-551,1727,-437,-645,-82
1783350005274,-454,-514,1718,-458,-652,-67
1783350005276,-422,-476,1724,-460,-654,-69
1783350005278,-476,-596,1672,-461,-645,-58
1783350005280,-504,-525,1695,-455,-646,-65
1783350005282,-444,-522,1701,-465,-644,-52
1783350005284,-493,-486,1746,-453,-670,-55
1783350005286,-479,-515,1685,-474,-653,-65
1783350005288,-455,-532,1668,-475,-641,-57
1783350005290,-493,-510,1751,-481,-651,-35
1783350005292,-463,-539,1646,-462,-634,-57
1783350005294,-463,-525,1698,-492,-648,-49
1783350005296,-462,-543,1656,-499,-651,-72
1783350005298,-479,-518,1675,-491,-650,-42
1783350005300,-538,-535,1692,-489,-663,-47
1783350005302,-514,-577,1629,-495,-675,-41
1783350005304,-565,-486,1663,-503,-653,-34
1783350005306,-522,-554,1662,-507,-652,-37
1783350005308,-511,-569,1637,-511,-662,-11
1783350005310,-491,-541,1660,-531,-644,-36
1783350005312,-516,-509,1707,-515,-677,-31
1783350005314,-572,-537,1620,-512,-656,-18
1783350005316,-533,-498,1658,-536,-657,-13
1783350005318,-519,-536,1655,-538,-655,-8
1783350005320,-528,-536,1649,-530,-662,-15
1783350005322,-558,-488,1634,-560,-669,-3
1783350005324,-562,-529,1656,-525,-657,-6
1783350005326,-528,-542,1633,-549,-658,-24
1783350005328,-525,-501,1598,-550,-659,-4
1783350005330,-565,-516,1634,-560,-646,11
1783350005332,-558,-584,1640,-546,-645,6
1783350005334,-544,-488,1645,-543,-647,-12
1783350005336,-517,-525,1697,-564,-654,-6
1783350005338,-554,-506,1663,-569,-643,15
1783350005340,-622,-506,1616,-558,-661,18
1783350005342,-594,-496,1648,-565,-654,7
1783350005344,-544,-543,1581,-561,-663,17
1783350005346,-526,-520,1653,-569,-660,14
1783350005348,-526,-485,1665,-588,-663,10
1783350005350,-558,-500,1632,-568,-670,19
1783350005352,-578,-478,1635,-559,-648,10
1783350005354,-554,-484,1606,-572,-641,25
1783350005356,-575,-539,1635,-573,-655,25
1783350005358,-577,-521,1593,-593,-662,32
1783350005360,-608,-541,1628,-579,-655,26
1783350005362,-545,-574,1623,-598,-646,43
1783350005364,-549,-518,1587,-564,-650,41
1783350005366,-606,-489,1638,-603,-659,29
1783350005368,-601,-546,1608,-584,-639,20
1783350005370,-606,-543,1641,-606,-640,54
1783350005372,-645,-479,1586,-582,-648,49
1783350005374,-564,-545,1571,-598,-650,56
1783350005376,-590,-552,1621,-600,-632,58
1783350005378,-574,-494,1575,-607,-633,47
1783350005380,-603,-509,1580,-613,-654,55
1783350005382,-571,-467,1630,-594,-635,63
1783350005384,-631,-483,1586,-613,-652,62
1783350005386,-600,-505,1588,-598,-651,72
1783350005388,-618,-543,1617,-621,-630,78
1783350005390,-614,-520,1601,-606,-628,85
1783350005392,-642,-475,1574,-597,-646,68
1783350005394,-627,-484,1599,-605,-633,76
1783350005396,-586,-472,1627,-621,-643,73
1783350005398,-590,-485,1604,-592,-660,81
1783350005400,-623,-497,1553,-608,-619,65
1783350005402,-604,-490,1579,-608,-644,79
1783350005404,-638,-505,1555,-614,-634,101
1783350005406,-615,-505,1565,-615,-644,78
1783350005408,-594,-491,1576,-618,-616,85
1783350005410,-595,-467,1644,-627,-644,82
1783350005412,-582,-475,1561,-601,-630,86
1783350005414,-632,-484,1593,-617,-610,107
1783350005416,-602,-511,1589,-613,-619,87
1783350005418,-631,-477,1604,-620,-643,100
1783350005420,-646,-493,1615,-632,-634,108
1783350005422,-600,-483,1571,-630,-614,114
1783350005424,-640,-482,1612,-613,-611,99
1783350005426,-602,-471,1551,-616,-600,98
1783350005428,-626,-468,1592,-625,-610,90
1783350005430,-593,-509,1585,-622,-622,105
1783350005432,-599,-517,1627,-616,-598,105
1783350005434,-643,-461,1558,-615,-616,121
1783350005436,-639,-450,1592,-620,-601,108
1783350005438,-616,-426,1605,-606,-608,120
1783350005440,-607,-464,1565,-632,-599,115
1783350005442,-603,-440,1569,-623,-593,129
1783350005444,-640,-518,1626,-636,-590,128
1783350005446,-584,-501,1618,-609,-594,127
1783350005448,-598,-436,1548,-616,-599,123
1783350005450,-643,-458,1571,-612,-579,138
1783350005452,-636,-464,1579,-623,-578,101
1783350005454,-618,-441,1617,-617,-589,111
1783350005456,-600,-488,1610,-618,-570,145
1783350005458,-589,-487,1561,-614,-582,126
1783350005460,-597,-467,1585,-625,-593,124
1783350005462,-592,-463,1594,-637,-564,130
1783350005464,-606,-479,1579,-629,-573,144
1783350005466,-602,-448,1607,-617,-584,149
1783350005468,-590,-466,1597,-607,-576,141
1783350005470,-609,-440,1567,-582,-553,148
1783350005472,-629,-480,1640,-617,-541,135
1783350005474,-622,-401,1581,-600,-568,133
1783350005476,-606,-446,1633,-599,-569,130
1783350005478,-609,-408,1608,-586,-547,137
1783350005480,-622,-404,1611,-591,-566,159
1783350005482,-573,-460,1570,-604,-560,126
1783350005484,-577,-405,1618,-596,-536,133
1783350005486,-601,-409,1586,-587,-553,147
1783350005488,-591,-418,1613,-581,-551,146
1783350005490,-599,-443,1652,-575,-530,141
1783350005492,-592,-404,1625,-583,-545,142
1783350005494,-618,-421,1590,-572,-541,148
1783350005496,-548,-374,1610,-569,-538,156
1783350005498,-558,-390,1641,-574,-526,165
1783350005500,-563,-363,1656,-579,-522,148
1783350005502,-614,-388,1628,-555,-506,163
1783350005504,-518,-405,1615,-593,-525,160
1783350005506,-590,-441,1617,-567,-534,172
1783350005508,-538,-353,1632,-557,-517,167
1783350005510,-611,-360,1664,-574,-506,171
1783350005512,-585,-401,1686,-570,-509,177
1783350005514,-578,-414,1614,-568,-490,171
1783350005516,-572,-419,1637,-550,-509,158
1783350005518,-572,-390,1630,-554,-496,168
1783350005520,-551,-347,1682,-550,-502,170
1783350005522,-524,-339,1657,-548,-510,152
1783350005524,-579,-371,1636,-560,-490,139
1783350005526,-560,-411,1664,-540,-491,168
1783350005528,-513,-358,1659,-544,-498,175
1783350005530,-532,-361,1635,-545,-473,171
1783350005532,-553,-358,1655,-530,-461,161
1783350005534,-506,-314,1675,-534,-480,162
1783350005536,-572,-342,1627,-542,-490,177
1783350005538,-501,-374,1672,-512,-462,160
1783350005540,-523,-341,1677,-521,-472,167
1783350005542,-540,-375,1637,-526,-454,155
1783350005544,-496,-352,1617,-522,-464,165
1783350005546,-507,-353,1629,-522,-460,196
1783350005548,-520,-355,1715,-498,-454,158
1783350005550,-501,-293,1678,-515,-452,170
1783350005552,-463,-319,1612,-494,-437,155
1783350005554,-499,-348,1710,-508,-426,167
1783350005556,-567,-354,1730,-487,-437,165
1783350005558,-502,-318,1693,-503,-436,148
1783350005560,-490,-362,1667,-486,-422,164
1783350005562,-459,-326,1685,-508,-440,159
1783350005564,-465,-289,1673,-476,-401,155
1783350005566,-462,-300,1678,-453,-421,142
1783350005568,-473,-262,1683,-472,-395,181
1783350005570,-503,-304,1687,-469,-409,163
1783350005572,-428,-269,1725,-476,-410,174
1783350005574,-423,-340,1747,-447,-407,170
1783350005576,-429,-335,1704,-465,-399,164
1783350005578,-462,-301,1681,-450,-410,150
1783350005580,-446,-251,1736,-442,-392,154
1783350005582,-438,-234,1715,-433,-390,148
1783350005584,-452,-267,1734,-447,-368,169
1783350005586,-416,-281,1709,-434,-372,159
1783350005588,-454,-285,1694,-420,-396,158
1783350005590,-464,-293,1749,-442,-366,145
1783350005592,-373,-290,1726,-407,-379,150
1783350005594,-434,-290,1727,-419,-363,145
1783350005596,-407,-289,1765,-410,-378,143
1783350005598,-431,-238,1761,-406,-361,139
1783350005600,-396,-264,1730,-412,-353,142
1783350005602,-379,-212,1723,-383,-350,135
1783350005604,-374,-251,1749,-402,-343,126
1783350005606,-402,-242,1765,-388,-344,130
1783350005608,-391,-254,1757,-382,-345,136
1783350005610,-332,-258,1773,-371,-333,139
1783350005612,-373,-254,1799,-385,-327,157
1783350005614,-412,-217,1818,-362,-337,134
1783350005616,-364,-236,1727,-370,-329,143
1783350005618,-396,-237,1770,-356,-299,152
1783350005620,-394,-153,1728,-368,-324,139
1783350005622,-324,-228,1788,-368,-297,122
1783350005624,-331,-187,1755,-330,-300,122
1783350005626,-311,-182,1755,-327,-300,135
1783350005628,-327,-194,1838,-330,-300,144
1783350005630,-357,-225,1789,-325,-272,135
1783350005632,-339,-182,1805,-318,-286,130
1783350005634,-361,-206,1822,-321,-280,115
1783350005636,-380,-233,1847,-293,-295,118
1783350005638,-304,-174,1880,-312,-276,114
1783350005640,-332,-236,1758,-284,-250,133
1783350005642,-286,-200,1809,-304,-258,133
1783350005644,-277,-199,1802,-293,-240,101
1783350005646,-281,-185,1832,-293,-262,126
1783350005648,-353,-211,1825,-282,-229,105
1783350005650,-229,-164,1834,-274,-252,106
1783350005652,-227,-169,1861,-263,-238,120
1783350005654,-258,-141,1825,-261,-227,109
1783350005656,-269,-172,1867,-266,-232,111
1783350005658,-241,-165,1878,-253,-215,115
1783350005660,-262,-172,1828,-268,-229,101
1783350005662,-245,-164,1857,-242,-210,120
1783350005664,-237,-146,1906,-249,-209,102
1783350005666,-245,-133,1885,-244,-203,92
1783350005668,-213,-142,1883,-231,-207,92
1783350005670,-237,-150,1879,-235,-192,117
1783350005672,-203,-156,1859,-211,-194,99
1783350005674,-196,-157,1896,-212,-177,106
1783350005676,-160,-136,1837,-222,-185,87
1783350005678,-222,-144,1852,-196,-174,74
1783350005680,-212,-162,1901,-192,-165,98
1783350005682,-199,-129,1906,-183,-160,92
1783350005684,-151,-85,1934,-190,-153,63
1783350005686,-202,-80,1901,-198,-169,90
1783350005688,-152,-113,1947,-168,-155,86
1783350005690,-201,-94,1885,-168,-153,77
1783350005692,-160,-92,1939,-168,-153,76
1783350005694,-113,-117,1939,-161,-128,71
1783350005696,-130,-116,1916,-146,-141,80
1783350005698,-106,-113,1939,-157,-134,71
1783350005700,-146,-82,1986,-144,-134,66
1783350005702,-121,-44,1987,-133,-122,41
1783350005704,-162,-76,1968,-126,-113,50
1783350005706,-75,-103,1957,-127,-103,64
1783350005708,-135,-56,1977,-136,-109,67
1783350005710,-101,-67,1941,-99,-105,57
1783350005712,-101,-58,1954,-120,-105,49
1783350005714,-130,-69,1934,-109,-69,43
1783350005716,-86,-103,1973,-81,-93,25
1783350005718,-102,-29,1942,-96,-84,20
1783350005720,-93,-63,1992,-88,-65,23
1783350005722,-99,-25,1992,-81,-77,34
1783350005724,-64,-57,2039,-81,-58,21
1783350005726,-3,-14,2020,-79,-43,30
1783350005728,-95,-68,2020,-67,-50,20
1783350005730,-30,-26,1960,-39,-53,28
1783350005732,-60,-72,2013,-52,-36,18
1783350005734,-31,1,2034,-45,-20,21
1783350005736,-64,-35,1987,-40,-41,29
1783350005738,-57,-19,2023,-30,-15,9
1783350005740,-14,-68,2072,-40,-23,17
1783350005742,-6,-23,2006,-40,-16,15
1783350005744,-1,-2,2019,-16,-13,10
1783350005746,-44,-2,2064,-25,-1,2
1783350005748,14,12,2054,-26,-14,-16
1783350005750,-8,11,2064,17,10,3
1783350005752,-36,-56,2061,4,1,-14
1783350005754,-32,-32,2036,21,-10,2
1783350005756,52,12,2071,-4,-3,-19
1783350005758,20,36,2059,41,20,-4
1783350005760,67,10,2075,28,9,-12
1783350005762,19,36,2083,47,51,-21
1783350005764,34,-6,2077,47,23,-15
1783350005766,37,24,2120,34,46,-20
1783350005768,14,66,2098,57,55,-17
1783350005770,16,64,2064,61,51,-25
1783350005772,18,50,2103,61,38,-19
1783350005774,17,50,2070,79,58,-41
1783350005776,76,22,2087,68,62,-28
1783350005778,29,23,2138,80,69,-38
1783350005780,48,78,2071,89,69,-33
1783350005782,89,49,2081,85,66,-38
1783350005784,98,28,2127,77,96,-27
1783350005786,108,75,2085,89,83,-53
1783350005788,128,16,2120,93,95,-53
1783350005790,85,64,2105,91,107,-48
1783350005792,113,79,2152,103,102,-44
1783350005794,125,126,2199,122,120,-47
1783350005796,95,90,2114,134,116,-45
1783350005798,105,99,2128,142,134,-55
1783350005800,147,38,2147,142,128,-62
1783350005802,151,95,2168,129,127,-49
1783350005804,121,108,2125,146,123,-72
1783350005806,159,105,2108,136,141,-62
1783350005808,125,127,2157,173,146,-63
1783350005810,176,78,2165,167,154,-66
1783350005812,140,98,2195,165,140,-73
1783350005814,139,84,2191,183,155,-81
1783350005816,208,152,2141,185,180,-84
1783350005818,172,126,2199,192,186,-76
1783350005820,236,146,2214,200,162,-82
1783350005822,207,108,2219,190,163,-77
1783350005824,206,87,2159,203,170,-77
1783350005826,193,144,2211,203,193,-95
1783350005828,215,129,2217,216,178,-82
1783350005830,266,180,2192,209,207,-94
1783350005832,258,122,2200,204,210,-77
1783350005834,209,147,2177,216,193,-97
1783350005836,252,150,2202,225,213,-97
1783350005838,213,123,2216,239,223,-80
1783350005840,310,174,2234,236,227,-104
1783350005842,249,136,2244,259,217,-92
1783350005844,277,222,2219,254,222,-110
1783350005846,272,137,2209,256,230,-91
1783350005848,316,171,2271,238,235,-103
1783350005850,236,154,2251,268,227,-91
1783350005852,204,239,2247,271,248,-124
1783350005854,260,156,2260,283,247,-97
1783350005856,284,170,2261,276,254,-106
1783350005858,306,206,2224,282,253,-130
1783350005860,269,163,2253,298,259,-110
1783350005862,273,158,2268,300,254,-142
1783350005864,254,148,2263,297,266,-113
1783350005866,310,246,2283,304,277,-110
1783350005868,318,194,2311,293,271,-150
1783350005870,336,244,2307,306,285,-126
1783350005872,324,167,2327,301,289,-121
1783350005874,340,209,2265,317,301,-130
1783350005876,357,206,2258,322,291,-136
1783350005878,378,250,2279,325,312,-142
1783350005880,363,258,2325,335,296,-135
1783350005882,344,237,2317,356,305,-138
1783350005884,352,265,2285,343,347,-149
1783350005886,363,225,2300,350,324,-139
1783350005888,320,233,2319,338,307,-157
1783350005890,320,280,2344,359,330,-147
1783350005892,359,249,2288,355,333,-142
1783350005894,387,281,2322,365,321,-147
1783350005896,368,277,2350,350,346,-150
1783350005898,359,244,2322,356,341,-147
1783350005900,422,276,2358,375,342,-159
1783350005902,361,221,2302,376,351,-150
1783350005904,393,255,2351,355,356,-168
1783350005906,320,251,2348,401,363,-155
1783350005908,381,262,2278,383,363,-172
1783350005910,356,270,2303,390,375,-143
1783350005912,410,258,2387,383,369,-167
1783350005914,435,281,2359,396,390,-150
1783350005916,403,286,2304,394,399,-144
1783350005918,366,287,2319,392,388,-156
1783350005920,388,252,2334,400,386,-151
1783350005922,409,262,2351,407,391,-171
1783350005924,398,309,2355,416,390,-140
1783350005926,365,280,2388,414,411,-153
1783350005928,450,285,2360,423,391,-135
1783350005930,408,293,2371,428,427,-150
1783350005932,459,288,2322,423,400,-150
1783350005934,421,288,2328,437,416,-147
1783350005936,412,326,2400,430,425,-159
1783350005938,452,293,2386,443,423,-150
1783350005940,418,293,2418,422,428,-163
1783350005942,398,329,2418,422,441,-167
1783350005944,470,275,2387,451,463,-170
1783350005946,474,299,2366,441,451,-155
1783350005948,427,277,2373,451,436,-162
1783350005950,468,304,2398,449,441,-156
1783350005952,447,319,2384,445,458,-160
1783350005954,439,312,2388,460,475,-180
1783350005956,443,322,2443,449,459,-182
1783350005958,448,305,2431,454,467,-158
1783350005960,479,311,2362,450,480,-147
1783350005962,467,350,2399,455,453,-169
1783350005964,472,345,2411,456,473,-169
1783350005966,450,326,2440,473,491,-170
1783350005968,512,336,2398,459,492,-154
1783350005970,459,323,2417,476,490,-163
1783350005972,569,316,2402,463,500,-168
1783350005974,467,332,2411,466,494,-162
1783350005976,448,330,2360,504,495,-190
1783350005978,465,329,2442,476,494,-167
1783350005980,451,280,2386,475,495,-168
1783350005982,493,347,2379,499,495,-165
1783350005984,511,382,2387,473,501,-157
1783350005986,501,347,2452,477,507,-183
1783350005988,447,347,2423,478,533,-169
1783350005990,498,323,2422,475,519,-148
1783350005992,465,367,2371,495,529,-155
1783350005994,436,362,2393,495,518,-170
1783350005996,491,339,2444,495,525,-171
1783350005998,503,359,2441,497,537,-149
1783350006000,484,369,2411,496,538,-144
1783350006002,452,361,2406,507,535,-176
1783350006004,520,390,2423,519,552,-179
1783350006006,518,375,2402,506,535,-135
1783350006008,506,340,2395,502,547,-158
1783350006010,544,358,2383,495,531,-161
1783350006012,497,412,2402,491,530,-149
1783350006014,548,397,2422,489,540,-137
1783350006016,491,334,2455,507,547,-144
1783350006018,505,360,2459,496,541,-153
1783350006020,457,387,2487,509,536,-141
1783350006022,540,403,2447,517,578,-157
1783350006024,507,384,2418,502,569,-139
1783350006026,490,417,2387,524,578,-129
1783350006028,552,364,2419,502,580,-126
1783350006030,491,327,2418,509,578,-137
1783350006032,497,413,2434,500,570,-138
1783350006034,544,352,2404,515,574,-141
1783350006036,513,451,2452,519,556,-146
1783350006038,520,402,2419,513,560,-126
1783350006040,506,415,2393,530,589,-120
1783350006042,502,411,2494,501,576,-138
1783350006044,527,449,2456,499,586,-138
1783350006046,482,357,2463,520,581,-124
1783350006048,524,431,2442,503,592,-118
1783350006050,537,441,2405,527,595,-132
1783350006052,488,466,2402,531,602,-138
1783350006054,491,383,2432,517,610,-125
1783350006056,516,417,2483,514,586,-136
1783350006058,543,406,2445,520,590,-123
1783350006060,465,371,2444,499,594,-124
1783350006062,506,440,2420,513,600,-120
1783350006064,518,407,2485,519,609,-98
1783350006066,543,435,2406,513,618,-112
1783350006068,526,435,2441,504,601,-122
1783350006070,499,457,2444,502,613,-116
1783350006072,517,398,2408,520,596,-111
1783350006074,505,413,2456,498,619,-129
1783350006076,484,472,2448,522,619,-89
1783350006078,533,415,2457,516,609,-116
1783350006080,509,412,2427,506,618,-79
1783350006082,507,414,2442,490,622,-113
1783350006084,505,411,2440,507,640,-87
1783350006086,459,441,2441,493,607,-81
1783350006088,449,448,2411,511,623,-85
1783350006090,476,460,2422,497,640,-89
1783350006092,466,413,2415,520,618,-90
1783350006094,482,398,2419,493,626,-77
1783350006096,457,425,2382,504,648,-87
1783350006098,537,435,2426,484,630,-87
1783350006100,502,417,2416,494,635,-62
1783350006102,527,445,2468,500,625,-51
1783350006104,476,431,2433,505,639,-61
1783350006106,521,450,2393,500,637,-66
1783350006108,496,472,2395,492,623,-71
1783350006110,492,436,2389,492,646,-63
1783350006112,519,400,2422,475,650,-63
1783350006114,494,451,2421,474,645,-65
1783350006116,544,421,2407,479,636,-71
1783350006118,479,441,2403,478,661,-62
1783350006120,518,466,2380,497,639,-46
1783350006122,462,468,2436,477,642,-63
1783350006124,466,419,2425,463,648,-23
1783350006126,455,434,2404,477,645,-61
1783350006128,490,475,2362,466,650,-55
1783350006130,490,434,2446,476,655,-45
1783350006132,415,425,2407,492,644,-48
1783350006134,454,446,2409,454,643,-37
1783350006136,438,473,2391,467,641,-48
1783350006138,498,444,2405,452,667,-30
1783350006140,455,452,2402,449,643,-30
1783350006142,473,406,2405,463,650,-31
1783350006144,479,443,2376,461,658,-18
1783350006146,498,422,2394,477,654,-30
1783350006148,409,444,2377,439,649,-11
1783350006150,440,481,2382,455,647,-8
1783350006152,472,431,2350,436,629,-16
1783350006154,493,441,2367,456,669,-6
1783350006156,428,423,2370,438,646,-16
1783350006158,465,454,2394,442,684,-4
1783350006160,420,418,2405,454,657,-6
1783350006162,443,428,2372,423,636,-18
1783350006164,473,467,2364,440,645,10
1783350006166,412,439,2366,438,668,3
1783350006168,426,397,2342,435,650,-3
1783350006170,416,438,2374,435,640,16
1783350006172,469,463,2424,420,654,1
1783350006174,415,397,2336,413,675,20
1783350006176,408,467,2354,425,667,1
1783350006178,416,430,2348,417,642,6
1783350006180,437,412,2334,398,644,16
1783350006182,398,382,2368,392,662,10
1783350006184,380,414,2337,412,661,18
1783350006186,418,485,2363,400,673,13
1783350006188,413,387,2351,400,651,24
1783350006190,397,432,2381,428,647,33
1783350006192,375,458,2358,393,645,18
1783350006194,392,451,2341,393,652,16
1783350006196,396,406,2360,380,652,42
1783350006198,403,446,2370,376,635,41
1783350006200,395,425,2329,389,664,35
1783350006202,390,474,2377,373,651,49
1783350006204,333,432,2322,386,645,33
1783350006206,373,470,2291,389,649,58
1783350006208,397,407,2313,364,649,40
1783350006210,307,411,2343,365,657,62
1783350006212,353,451,2321,349,631,60
1783350006214,343,442,2334,353,633,67
1783350006216,329,436,2291,346,665,60
1783350006218,354,490,2268,349,651,69
1783350006220,345,471,2356,347,649,59
1783350006222,295,402,2321,345,632,58
1783350006224,317,428,2308,342,661,68
1783350006226,342,445,2270,325,619,85
1783350006228,337,444,2283,323,636,85
1783350006230,357,438,2335,324,639,92
1783350006232,287,416,2290,318,616,89
1783350006234,305,461,2296,328,621,67
1783350006236,307,455,2288,304,636,59
1783350006238,306,405,2227,303,630,87
1783350006240,326,397,2311,314,640,94
1783350006242,293,416,2263,314,628,86
1783350006244,269,455,2247,303,612,93
1783350006246,305,368,2299,291,648,74
1783350006248,302,373,2287,284,624,100
1783350006250,282,415,2277,289,593,104
1783350006252,251,437,2250,293,603,91
1783350006254,283,428,2224,275,618,104
1783350006256,259,450,2229,267,632,94
1783350006258,300,466,2269,265,603,112
1783350006260,285,407,2273,253,626,100
1783350006262,268,456,2293,263,615,120
1783350006264,262,383,2219,261,604,110
1783350006266,243,393,2241,252,608,119
1783350006268,241,385,2247,247,612,122
1783350006270,273,365,2219,233,593,111
1783350006272,246,418,2190,240,590,134
1783350006274,213,368,2232,228,597,114
1783350006276,219,393,2245,238,609,118
1783350006278,232,379,2219,223,595,111
1783350006280,247,390,2227,222,608,122
1783350006282,213,403,2223,230,588,131
1783350006284,219,422,2269,215,598,117
1783350006286,187,385,2194,205,575,138
1783350006288,190,430,2227,216,599,135
1783350006290,250,378,2209,203,598,140
1783350006292,153,329,2238,181,567,129
1783350006294,199,383,2177,186,580,143
1783350006296,196,379,2180,185,583,135
1783350006298,175,380,2188,189,566,146
1783350006300,171,402,2201,164,547,161
1783350006302,197,380,2197,163,570,139
1783350006304,166,377,2170,168,556,144
1783350006306,164,367,2176,159,580,146
1783350006308,193,409,2136,159,553,144
1783350006310,113,354,2186,156,566,156
1783350006312,186,330,2146,138,564,142
1783350006314,117,372,2152,153,567,141
1783350006316,132,355,2162,150,563,160
1783350006318,111,409,2122,133,541,168
1783350006320,145,314,2151,128,550,146
1783350006322,120,384,2178,139,528,142
1783350006324,106,373,2159,121,538,146
1783350006326,98,360,2116,111,531,148
1783350006328,82,403,2133,89,534,149
1783350006330,132,364,2100,115,537,153
1783350006332,108,325,2094,88,537,158
1783350006334,155,369,2106,98,526,181
1783350006336,100,355,2101,103,519,164
1783350006338,120,300,2148,94,515,141
1783350006340,64,346,2105,86,509,164
1783350006342,49,294,2124,82,527,180
1783350006344,69,374,2127,69,521,151
1783350006346,89,356,2111,75,510,158
1783350006348,-11,328,2077,60,506,173
1783350006350,38,298,2081,53,498,161
1783350006352,24,307,2122,43,515,144
1783350006354,72,305,2102,49,506,150
1783350006356,65,278,2067,49,499,164
1783350006358,55,332,2069,39,494,167
1783350006360,60,344,2044,52,501,154
1783350006362,4,329,2029,25,476,158
1783350006364,25,341,2057,23,492,178
1783350006366,37,280,2092,16,483,150
1783350006368,1,332,2050,16,487,171
1783350006370,5,271,2044,6,472,180
1783350006372,-15,296,2034,-6,459,166
1783350006374,18,332,2019,7,470,165
1783350006376,-11,287,2078,-1,458,174
1783350006378,-27,310,2070,10,443,171
1783350006380,47,286,2044,-22,450,164
1783350006382,7,326,2007,-5,451,145
1783350006384,-56,236,2015,-31,447,158
1783350006386,-33,291,2021,-17,436,169
1783350006388,-23,249,2030,-24,434,158
1783350006390,-34,259,2020,-46,432,158
1783350006392,-46,300,1991,-34,436,171
1783350006394,-39,267,2022,-44,428,161
1783350006396,-69,284,2032,-42,438,184
1783350006398,-62,266,2045,-55,433,159
1783350006400,-22,267,2045,-47,421,162
1783350006402,-71,283,2033,-67,415,157
1783350006404,-53,241,2003,-71,408,172
1783350006406,-60,275,2027,-75,425,158
1783350006408,-77,242,1999,-96,402,169
1783350006410,-81,307,2047,-92,387,163
1783350006412,-112,229,2032,-75,399,164
1783350006414,-60,281,2037,-114,399,176
1783350006416,-93,318,2000,-105,366,141
1783350006418,-118,238,1979,-78,364,158
1783350006420,-129,229,1944,-89,374,153
1783350006422,-162,228,1997,-101,370,162
1783350006424,-98,234,1983,-120,373,138
1783350006426,-92,240,1966,-108,355,158
1783350006428,-114,239,1991,-120,368,157
1783350006430,-134,218,1965,-127,360,143
1783350006432,-123,238,1961,-124,344,148
1783350006434,-133,239,1933,-145,359,139
1783350006436,-153,194,1945,-140,344,152
1783350006438,-158,220,1972,-142,344,156
1783350006440,-98,181,1962,-141,336,145
1783350006442,-118,214,1923,-157,320,146
1783350006444,-95,195,1963,-156,328,137
1783350006446,-133,238,1971,-152,311,142
1783350006448,-166,213,1921,-172,324,153
1783350006450,-193,207,1948,-152,321,150
1783350006452,-149,198,1882,-181,315,139
1783350006454,-197,216,1902,-192,311,134
1783350006456,-193,164,1969,-182,293,136
1783350006458,-121,189,1908,-171,288,120
1783350006460,-161,180,1864,-194,284,145
1783350006462,-224,248,1894,-195,288,127
1783350006464,-188,191,1898,-201,287,130
1783350006466,-218,162,1880,-196,277,120
1783350006468,-212,138,1902,-202,268,121
1783350006470,-189,184,1873,-203,286,128
1783350006472,-214,144,1874,-213,267,134
1783350006474,-184,173,1875,-220,264,125
1783350006476,-183,178,1890,-222,285,111
1783350006478,-260,141,1899,-228,261,106
1783350006480,-223,143,1841,-218,274,98
